primary_category,Park,Sample_number,Species,Sex,Age,Date_of_sample_collection,Season,Value_sum_quantified_by_category,Value_min,Value_max,Detected_by_category
PCP,Eifel,Z46,C. elaphus,Male,Fawn,2023-10-26,Winter 2023/24,0,1e-6,58,Detected
PCP,Eifel,Z47,C. elaphus,Female,Fawn,2023-10-26,Winter 2023/24,8.45400639596324,8.45400639596324,62.45400639596324,Quantified
PCP,Eifel,Z48,C. elaphus,Female,Adult,2023-10-26,Winter 2023/24,15.77147020317836,15.77147020317836,63.77147020317836,Quantified
PCP,Eifel,Z49,C. elaphus,Female,Fawn,2023-10-26,Winter 2023/24,0,1e-6,58,Detected
PCP,Eifel,Z50,C. elaphus,Male,Subadult,2023-11-23,Winter 2023/24,0,1e-6,58,Detected
PCP,Eifel,Z51,C. elaphus,Female,Fawn,2024-09-07,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z52,C. elaphus,Female,Fawn,2024-08-29,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z53,C. elaphus,Male,Adult,2024-08-27,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z54,C. elaphus,Female,Fawn,2024-09-10,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z55,C. elaphus,Male,Fawn,2024-08-23,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z56,C. elaphus,Female,Subadult,2024-08-28,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z57,C. elaphus,Male,Adult,2024-09-12,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z59,C. elaphus,Male,Fawn,2024-09-13,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z61,C. elaphus,Male,Adult,2024-08-19,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z62,C. elaphus,Female,Fawn,2024-08-18,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z63,C. elaphus,Male,Adult,2024-08-22,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z64,C. elaphus,Female,Fawn,2024-08-09,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z65,C. elaphus,Female,Subadult,2024-08-20,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z66,C. elaphus,Female,Fawn,2024-08-05,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z67,C. elaphus,Male,Adult,2024-08-09,Summer 2024,28.042440697965,28.042440697965,66.04244069796499,Quantified
PCP,Eifel,Z68,C. elaphus,Female,Adult,2024-08-18,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z69,C. elaphus,Female,Subadult,2024-08-09,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z70,C. elaphus,Male,Fawn,2024-08-06,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z71,C. elaphus,Female,Fawn,2024-08-03,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z73,C. elaphus,Female,Fawn,2024-08-03,Summer 2024,54.856050738832806,54.856050738832806,82.8560507388328,Quantified
PCP,Eifel,Z76,C. elaphus,Female,Adult,2024-08-07,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z78,C. elaphus,Female,Fawn,2024-08-02,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z79,C. elaphus,Female,Adult,2024-08-03,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z80,C. elaphus,Female,Fawn,2024-08-07,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z91,C. elaphus,Male,Subadult,2024-05-29,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z92,C. elaphus,Female,Fawn,2024-08-19,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z96,C. elaphus,Female,Adult,2024-09-04,Summer 2024,10.7968047613178,10.7968047613178,58.7968047613178,Quantified
PCP,Eifel,Z97,C. elaphus,Female,Fawn,2024-09-11,Summer 2024,0,1e-6,58,Detected
PCP,Eifel,Z99,C. elaphus,Female,Fawn,2024-08-08,Summer 2024,0,1e-6,58,Detected
PCP,Hainich,C01,D. dama,Female,Subadult,2023-12-09,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C02,C. elaphus,Male,Subadult,2023-12-12,Winter 2023/24,84.11,84.11,122.11,Quantified
PCP,Hainich,C03,C. elaphus,Female,Fawn,2023-12-05,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C04,C. elaphus,Male,Fawn,2023-11-28,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C05,D. dama,Male,Fawn,2024-01-15,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C06,C. elaphus,Female,Fawn,2023-12-05,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C07,D. dama,Female,Adult,2023-12-12,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C08,D. dama,Female,Subadult,2023-11-18,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C09,D. dama,Female,Subadult,2024-01-13,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C10,C. elaphus,Male,Fawn,2023-12-05,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C100,D. dama,Female,Fawn,2024-09-25,Summer 2024,12.85,12.85,60.85,Quantified
PCP,Hainich,C11,C. elaphus,Female,Subadult,2023-12-05,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C12,D. dama,Female,Subadult,2023-11-28,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C13,C. elaphus,Female,Fawn,2023-12-05,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C14,C. elaphus,Male,Subadult,2023-12-05,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C15,D. dama,Male,Fawn,2023-11-14,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C16,D. dama,Female,Fawn,2023-11-14,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C17,D. dama,Male,Subadult,2023-11-28,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C18,D. dama,Male,Subadult,2023-12-05,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C19,C. elaphus,Female,Adult,2023-11-14,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C20,C. elaphus,Female,Adult,2023-12-05,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C21,D. dama,Male,Fawn,2023-12-12,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C22,C. elaphus,Male,Fawn,2023-11-28,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C23,D. dama,Female,Fawn,2023-11-28,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C24,C. elaphus,Male,Subadult,2023-12-12,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C25,C. elaphus,Male,Fawn,2023-12-12,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C26,D. dama,Male,Fawn,2023-12-12,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C27,C. elaphus,Female,Fawn,2023-12-05,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C28,D. dama,Female,Adult,2023-11-28,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C29,C. elaphus,Male,Fawn,2023-11-18,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C30,C. elaphus,Male,Subadult,2023-12-05,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C31,D. dama,Male,Fawn,2023-11-04,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C32,C. elaphus,Female,Subadult,2023-11-28,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C33,C. elaphus,Female,Adult,2023-12-05,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C34,D. dama,Female,Adult,2023-11-04,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C35,D. dama,Male,Fawn,2023-12-09,Winter 2023/24,12.16453444814319,12.16453444814319,67.16453444814319,Quantified
PCP,Hainich,C36,D. dama,Female,Adult,2024-01-15,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C37,C. elaphus,Female,Subadult,2023-12-09,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C38,C. elaphus,Female,Fawn,2023-11-14,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C39,D. dama,Female,Fawn,2023-11-18,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C40,C. elaphus,Female,Adult,2023-12-12,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C41,C. elaphus,Male,Subadult,2023-11-28,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C42,C. elaphus,Male,Fawn,2023-12-09,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C43,D. dama,Female,Subadult,2023-11-18,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C44,D. dama,Female,Subadult,2023-12-09,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C45,D. dama,Male,Fawn,2023-11-07,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C46,D. dama,Female,Subadult,2023-11-18,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C47,D. dama,Female,Adult,2023-12-12,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C48,D. dama,Male,Fawn,2023-11-18,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C49,D. dama,Female,Adult,2023-11-07,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C50,D. dama,Male,Subadult,2023-12-12,Winter 2023/24,0,1e-6,58,Detected
PCP,Hainich,C87,C. elaphus,Female,Fawn,2024-10-02,Summer 2024,0,1e-6,58,Detected
PCP,Hainich,C91,D. dama,Male,Fawn,2024-09-18,Summer 2024,0,1e-6,58,Detected
PCP,Hainich,C94,C. elaphus,Male,Fawn,2024-09-25,Summer 2024,17.7832753466039,17.7832753466039,74.7832753466039,Quantified
PCP,Hainich,C96,D. dama,Female,Adult,2024-09-18,Summer 2024,10.4921128113934,10.4921128113934,67.4921128113934,Quantified
PCP,Hunsrueck,D01,C. elaphus,Female,Subadult,2024-08-22,Summer 2024,6.46668667688789,6.46668667688789,60.46668667688789,Quantified
PCP,Hunsrueck,D02,C. elaphus,Female,Adult,2024-08-13,Summer 2024,0,1e-6,58,Detected
PCP,Hunsrueck,D03,C. elaphus,Male,Fawn,2024-08-19,Summer 2024,0,1e-6,58,Detected
PCP,Hunsrueck,D04,C. elaphus,Female,Fawn,2024-08-14,Summer 2024,7.11764848435941,7.11764848435941,61.11764848435941,Quantified
PCP,Hunsrueck,D05,C. elaphus,Female,Adult,2024-08-14,Summer 2024,0,1e-6,58,Detected
PCP,Hunsrueck,D06,C. elaphus,Male,Fawn,2024-08-22,Summer 2024,0,1e-6,58,Detected
PCP,Hunsrueck,D07,C. elaphus,Female,Adult,2024-08-08,Summer 2024,0,1e-6,58,Detected
PCP,Hunsrueck,D08,C. elaphus,Male,Subadult,2024-08-14,Summer 2024,0,1e-6,58,Detected
PCP,Hunsrueck,D09,C. elaphus,Female,Fawn,2024-08-23,Summer 2024,0,1e-6,58,Detected
PCP,Hunsrueck,D10,C. elaphus,Female,Fawn,2024-08-13,Summer 2024,0,1e-6,58,Detected
PCP,Hunsrueck,D11,C. elaphus,Male,Subadult,2023-11-17,Winter 2023/24,0,1e-6,58,Detected
PCP,Hunsrueck,D13,C. elaphus,Female,Subadult,2023-11-17,Winter 2023/24,6.61081315807614,6.61081315807614,60.61081315807614,Quantified
PCP,Hunsrueck,D14,C. elaphus,Male,Subadult,2023-12-08,Winter 2023/24,4.84698852935355,4.84698852935355,58.84698852935355,Quantified
PCP,Hunsrueck,D18,C. elaphus,Male,Subadult,2023-11-17,Winter 2023/24,0,1e-6,58,Detected
PCP,Hunsrueck,D19,C. elaphus,Male,Subadult,2023-11-17,Winter 2023/24,4.77309664784783,4.77309664784783,58.77309664784783,Quantified
PCP,Hunsrueck,D20,C. elaphus,Female,Adult,2023-11-25,Winter 2023/24,7.14312257730436,7.14312257730436,61.14312257730436,Quantified
PCP,Hunsrueck,D21,C. elaphus,Male,Adult,2024-12-05,Winter 2024/25,5.47432406834551,5.47432406834551,59.47432406834551,Quantified
PCP,Hunsrueck,D22,C. elaphus,Male,Adult,2024-12-12,Winter 2024/25,0,1e-6,58,Detected
PCP,Hunsrueck,D24,C. elaphus,Male,Adult,2024-12-05,Winter 2024/25,0,1e-6,58,Detected
PCP,Hunsrueck,D25,C. elaphus,Male,Subadult,2024-12-12,Winter 2024/25,5.90588143061945,5.90588143061945,59.90588143061945,Quantified
PCP,Hunsrueck,D27,C. elaphus,Female,Fawn,2024-11-21,Winter 2024/25,0,1e-6,58,Detected
PCP,Hunsrueck,D28,C. elaphus,Female,Fawn,2024-12-05,Winter 2024/25,7.12087951263267,7.12087951263267,61.12087951263267,Quantified
PCP,Hunsrueck,D29,C. elaphus,Male,Fawn,2024-12-05,Winter 2024/25,16.4621555009111,16.4621555009111,64.4621555009111,Quantified
PCP,Hunsrueck,D41,C. elaphus,Female,Fawn,2024-08-03,Summer 2024,0,1e-6,58,Detected
PCP,Hunsrueck,D42,C. elaphus,Female,Subadult,2024-08-03,Summer 2024,42.807598539579715,42.807598539579715,86.80759853957971,Quantified
PCP,Hunsrueck,D43,C. elaphus,Female,Fawn,2024-08-11,Summer 2024,6.67867811371871,6.67867811371871,60.67867811371871,Quantified
PCP,Hunsrueck,D45,C. elaphus,Female,Fawn,2024-08-04,Summer 2024,0,1e-6,58,Detected
PCP,Hunsrueck,D46,C. elaphus,Male,Fawn,2024-08-05,Summer 2024,0,1e-6,58,Detected
PCP,Hunsrueck,D47,C. elaphus,Male,Fawn,2024-08-11,Summer 2024,0,1e-6,58,Detected
PCP,Hunsrueck,D48,C. elaphus,Female,Adult,2024-08-04,Summer 2024,49.8545927060503,49.8545927060503,97.8545927060503,Quantified
PCP,Hunsrueck,D49,C. elaphus,Female,Fawn,2024-08-08,Summer 2024,21.9836084349805,21.9836084349805,69.9836084349805,Quantified
PCP,Hunsrueck,D50,C. elaphus,Male,Fawn,2024-08-13,Summer 2024,10.1450187704171,10.1450187704171,58.145018770417096,Quantified
PCP,Hunsrueck,D51,C. elaphus,Male,Adult,2024-12-05,Winter 2024/25,5.04123566302121,5.04123566302121,59.04123566302121,Quantified
PCP,Hunsrueck,D52,C. elaphus,Male,Fawn,2024-12-05,Winter 2024/25,4.63505714442997,4.63505714442997,58.63505714442997,Quantified
PCP,Hunsrueck,D53,C. elaphus,Male,Adult,2024-12-12,Winter 2024/25,0,1e-6,58,Detected
PCP,Hunsrueck,D54,C. elaphus,Female,Fawn,2024-10-17,Winter 2024/25,0,1e-6,58,Detected
PCP,Hunsrueck,D55,C. elaphus,Male,Subadult,2024-12-05,Winter 2024/25,8.7234162686367,8.7234162686367,62.7234162686367,Quantified
PCP,Hunsrueck,D58,C. elaphus,Male,Subadult,2024-10-17,Winter 2024/25,0,1e-6,58,Detected
PCP,Hunsrueck,D59,C. elaphus,Female,Subadult,2024-10-17,Winter 2024/25,5.7468797159193,5.7468797159193,59.7468797159193,Quantified
PCP,Hunsrueck,D62,C. elaphus,Male,Subadult,2024-10-23,Winter 2024/25,0,1e-6,58,Detected
PCP,Hunsrueck,D63,C. elaphus,Female,Fawn,2024-10-23,Winter 2024/25,36.37677591752944,36.37677591752944,80.37677591752944,Quantified
PCP,Hunsrueck,D64,C. elaphus,Female,Fawn,2024-10-17,Winter 2024/25,0,1e-6,58,Detected
PCP,Hunsrueck,D67,C. elaphus,Male,Subadult,2024-10-23,Winter 2024/25,4.17207924211051,4.17207924211051,58.17207924211051,Quantified
PCP,Hunsrueck,D68,C. elaphus,Male,Adult,2024-10-17,Winter 2024/25,6.22300289974143,6.22300289974143,60.22300289974143,Quantified
PCP,Hunsrueck,D70,C. elaphus,Male,Subadult,2024-12-05,Winter 2024/25,6.23757948973723,6.23757948973723,60.23757948973723,Quantified
PCP,Hunsrueck,D71,C. elaphus,Male,Adult,2024-12-12,Winter 2024/25,0,1e-6,58,Detected
PCP,Hunsrueck,D72,C. elaphus,Female,Subadult,2024-10-23,Winter 2024/25,0,1e-6,58,Detected
PCP,Hunsrueck,D73,C. elaphus,Female,Adult,2024-10-17,Winter 2024/25,0,1e-6,58,Detected
PCP,Hunsrueck,D74,C. elaphus,Male,Subadult,2024-12-12,Winter 2024/25,9.27849397672363,9.27849397672363,63.27849397672363,Quantified
PCP,Hunsrueck,D76,C. elaphus,Male,Fawn,2024-10-23,Winter 2024/25,0,1e-6,58,Detected
PCP,Hunsrueck,D77,C. elaphus,Male,Fawn,2024-10-17,Winter 2024/25,4.15519013872572,4.15519013872572,58.15519013872572,Quantified
PCP,Hunsrueck,D78,C. elaphus,Female,Fawn,2024-10-17,Winter 2024/25,5.41648860339217,5.41648860339217,59.41648860339217,Quantified
PCP,Hunsrueck,D80,C. elaphus,Male,Fawn,2024-10-17,Winter 2024/25,0,1e-6,58,Detected
PCP,Jasmund,G01,C. elaphus,Female,Adult,2024-01-08,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G02,C. elaphus,Male,Fawn,2023-11-25,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G03,D. dama,Female,Adult,2023-11-14,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G04,C. elaphus,Male,Fawn,2023-11-18,Winter 2023/24,10.576,10.576,58.576,Quantified
PCP,Jasmund,G05,D. dama,Female,Fawn,2023-11-18,Winter 2023/24,10.0058,10.0058,58.0058,Quantified
PCP,Jasmund,G06,D. dama,Male,Fawn,2023-12-05,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G07,D. dama,Male,Adult,2024-01-08,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G08,D. dama,Female,Adult,2023-11-18,Winter 2023/24,11.003,11.003,59.003,Quantified
PCP,Jasmund,G09,C. elaphus,Female,Fawn,2023-11-25,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G10,D. dama,Male,Fawn,2023-12-19,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G11,D. dama,Male,Fawn,2023-12-11,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G12,D. dama,Female,Subadult,2023-11-17,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G13,D. dama,Female,Adult,2023-12-19,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G14,C. elaphus,Female,Adult,2023-11-18,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G15,D. dama,Male,Subadult,2023-11-18,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G16,D. dama,Female,Fawn,2023-11-18,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G17,D. dama,Male,Fawn,2024-01-26,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G18,D. dama,Female,Fawn,2023-11-18,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G19,C. elaphus,Female,Adult,2023-11-18,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G20,D. dama,Female,Adult,2024-01-02,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G22,D. dama,Female,Fawn,2023-11-17,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G23,D. dama,Female,Adult,2023-11-17,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G24,D. dama,Female,Adult,2023-12-19,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G25,D. dama,Female,Fawn,2023-11-17,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G26,D. dama,Female,Subadult,2023-11-17,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G27,D. dama,Female,Fawn,2023-11-17,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G28,D. dama,Male,Fawn,2023-11-17,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G29,D. dama,Female,Adult,2023-11-17,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G30,D. dama,Female,Fawn,2023-11-17,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G31,D. dama,Female,Adult,2023-11-18,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G32,D. dama,Female,Adult,2023-11-18,Winter 2023/24,9.9658,9.9658,63.9658,Quantified
PCP,Jasmund,G33,D. dama,Male,Subadult,2024-01-28,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G34,D. dama,Female,Fawn,2023-11-17,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G35,D. dama,Female,Adult,2023-11-18,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G36,D. dama,Female,Fawn,2023-11-22,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G37,D. dama,Female,Adult,2024-01-31,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G38,D. dama,Female,Adult,2023-11-17,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G39,D. dama,Male,Fawn,2023-11-17,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G40,D. dama,Female,Adult,2023-11-17,Winter 2023/24,10.0612,10.0612,58.0612,Quantified
PCP,Jasmund,G41,D. dama,Male,Fawn,2023-12-02,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G42,D. dama,Female,Subadult,2024-01-31,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G43,C. elaphus,Male,Fawn,2023-11-25,Winter 2023/24,16.8948,16.8948,70.8948,Quantified
PCP,Jasmund,G44,D. dama,Female,Subadult,2023-12-19,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G45,D. dama,Female,Fawn,2023-12-19,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G46,D. dama,Female,Adult,2023-11-18,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G47,D. dama,Female,Adult,2023-11-17,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G48,D. dama,Male,Fawn,2023-12-19,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G49,D. dama,Male,Fawn,2024-01-31,Winter 2023/24,0,1e-6,58,Detected
PCP,Jasmund,G50,D. dama,Male,Fawn,2023-11-17,Winter 2023/24,0,1e-6,58,Detected
PCP,Kellerwald,L100,C. elaphus,Male,Subadult,2024-08-09,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L51,C. elaphus,Female,Adult,2024-08-05,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L52,C. elaphus,Male,Fawn,2024-09-01,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L53,C. elaphus,Female,Fawn,2024-08-02,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L54,C. elaphus,Male,Subadult,2024-08-16,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L55,C. elaphus,Female,Fawn,2024-08-05,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L56,C. elaphus,Female,Adult,2024-08-02,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L57,C. elaphus,Male,Fawn,2024-08-16,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L58,C. elaphus,Female,Fawn,2024-08-17,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L59,C. elaphus,Female,Fawn,2024-08-16,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L60,C. elaphus,Female,Adult,2024-09-01,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L61,C. elaphus,Male,Subadult,2024-09-01,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L62,C. elaphus,Female,Adult,2024-09-02,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L63,C. elaphus,Male,Subadult,2024-08-17,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L64,C. elaphus,Female,Fawn,2024-09-01,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L65,C. elaphus,Female,Adult,2024-09-01,Summer 2024,10.8869685763894,10.8869685763894,58.8869685763894,Quantified
PCP,Kellerwald,L66,C. elaphus,Female,Fawn,2024-09-01,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L67,C. elaphus,Female,Adult,2024-08-05,Summer 2024,11.5673826570857,11.5673826570857,59.5673826570857,Quantified
PCP,Kellerwald,L68,C. elaphus,Male,Fawn,2024-08-05,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L69,C. elaphus,Female,Adult,2024-08-06,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L70,C. elaphus,Male,Subadult,2024-08-08,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L71,C. elaphus,Female,Adult,2024-08-04,Summer 2024,10.6372159225966,10.6372159225966,58.637215922596596,Quantified
PCP,Kellerwald,L72,C. elaphus,Female,Adult,2024-08-15,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L73,C. elaphus,Female,Fawn,2024-08-02,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L74,C. elaphus,Male,Fawn,2024-08-06,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L75,C. elaphus,Male,Fawn,2024-08-05,Summer 2024,16.5592317853789,16.5592317853789,64.5592317853789,Quantified
PCP,Kellerwald,L76,C. elaphus,Female,Fawn,2024-08-07,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L77,C. elaphus,Female,Subadult,2024-09-01,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L78,C. elaphus,Male,Fawn,2024-08-15,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L79,C. elaphus,Male,Subadult,2024-08-09,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L80,C. elaphus,Female,Fawn,2024-08-14,Summer 2024,12.3380440597994,12.3380440597994,60.3380440597994,Quantified
PCP,Kellerwald,L81,C. elaphus,Male,Fawn,2024-08-04,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L82,C. elaphus,Female,Adult,2024-08-10,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L83,C. elaphus,Male,Subadult,2024-08-14,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L84,C. elaphus,Female,Fawn,2024-08-04,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L85,C. elaphus,Female,Adult,2024-08-09,Summer 2024,9.13551832791474,9.13551832791474,65.13551832791474,Quantified
PCP,Kellerwald,L86,C. elaphus,Male,Fawn,2024-08-10,Summer 2024,12.3396441768528,12.3396441768528,60.3396441768528,Quantified
PCP,Kellerwald,L87,C. elaphus,Male,Fawn,2024-08-09,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L88,C. elaphus,Male,Subadult,2024-08-17,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L89,C. elaphus,Male,Subadult,2024-08-02,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L90,C. elaphus,Female,Fawn,2024-08-04,Summer 2024,11.2914134786528,11.2914134786528,59.2914134786528,Quantified
PCP,Kellerwald,L91,C. elaphus,Male,Subadult,2024-08-10,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L92,C. elaphus,Female,Fawn,2024-08-03,Summer 2024,0,1e-6,58,Detected
PCP,Kellerwald,L93,C. elaphus,Female,Fawn,2024-08-13,Summer 2024,12.473759922732,12.473759922732,60.473759922732,Quantified
PCP,Kellerwald,L94,C. elaphus,Male,Subadult,2024-08-01,Summer 2024,11.5626949423697,11.5626949423697,59.5626949423697,Quantified
